id,total_subjects,overwritten_subjects,business_and_management,marketing,management_information_systems,introduction_to_informatics,calculus_1,calculus_2,probability_and_statistics,artificial_intelligence,microprocessor_systems,distributed_systems,theory_of_information,electric_circuits,electrotechnics,physics,modern_physics,direction
5348,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5349,50,9,False,False,True,False,False,True,True,True,True,True,False,False,False,False,False,null
5350,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5351,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5352,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5353,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5354,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5355,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5356,56,14,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,MT
5357,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5358,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5359,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5360,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5361,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5362,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5363,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5364,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5365,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5366,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5367,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5368,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5369,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5370,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5371,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5372,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5373,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5374,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5375,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5376,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5377,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5378,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5379,28,13,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,null
5380,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5381,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5382,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5383,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5384,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5385,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5386,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5387,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5388,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5389,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5390,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5391,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5392,12,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,null
5393,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5394,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5395,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5396,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5397,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5398,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5399,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5400,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5401,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5402,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5403,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5404,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5405,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5406,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5407,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5408,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5409,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5410,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5411,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5412,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5413,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5414,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5415,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5416,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5417,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5418,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5419,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5420,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5421,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5422,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5423,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5424,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5425,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5426,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5427,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5428,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5429,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5430,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5431,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5432,45,23,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5433,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5434,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5435,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5436,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5437,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5438,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5439,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5440,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5441,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5442,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5443,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5444,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5445,32,15,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,null
5446,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5447,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5448,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5449,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5450,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5451,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5452,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
5453,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,null
